"Job_ID","Pipeline_ID","Scan_Type","Severity","Vulnerability_Count","Arrival_Time_Min","Service_Time_Min","Risk_Score","Developer_Experience","Code_Change_Size","Severity_Score","Vulnerability_Normalized","Risk_Normalized","Waiting_Factor","GatekeeperX_Priority_Score","Priority_Class","Security_Decision","Queue_Position","Service_Start_Time","Completion_Time","Actual_Waiting_Time","Turnaround_Time","Dynamic_Priority","Simulation_Queue_Position","Simulation_Status"
880,"PL-0275","SAST","Medium",13,2191.79,3.49,58.85,"Intermediate","Large",50,81.25,58.85,87.361989110592,62.2,"P2 - High","PASS WITH MONITORING",290,4045.3,4048.79,1853.51,1857,100,880,"Completed"
881,"PL-0175","SCA","High",7,2194.52,3.11,65.79,"Junior","Medium",75,43.75,65.79,87.4708034724935,67.69,"P2 - High","PASS WITH MONITORING",198,4048.79,4051.9,1854.27,1857.38,100,881,"Completed"
882,"PL-0249","IaC","Low",2,2195,3.68,12.79,"Junior","Large",25,12.5,12.79,87.4899356679926,25.7,"P4 - Low","PASS",839,4051.9,4055.58,1856.9,1860.58,100,882,"Completed"
883,"PL-0102","Container","Medium",4,2196.6,5.71,56.22,"Intermediate","Medium",50,25,56.22,87.5537096529898,50.31,"P3 - Medium","PASS WITH MONITORING",407,4055.58,4061.29,1858.98,1864.69,100,883,"Completed"
884,"PL-0103","SCA","Low",1,2196.73,3.67,14.96,"Intermediate","Medium",25,6.25,14.96,87.5588912892708,25,"P4 - Low","PASS",854,4061.29,4064.96,1864.56,1868.23,100,884,"Completed"
885,"PL-0042","Container","High",6,2198.04,5.51,93.54,"Intermediate","Medium",75,37.5,93.54,87.6111062394872,73.4,"P2 - High","WAIT / PRIORITIZE",124,4064.96,4070.47,1866.92,1872.43,100,885,"Completed"
886,"PL-0291","SAST","Critical",7,2202.41,5.31,100,"Senior","Medium",100,43.75,100,87.7852889360108,87.53,"P1 - Critical","BLOCK",37,4070.47,4075.78,1868.06,1873.37,100,886,"Completed"
887,"PL-0088","SCA","Medium",2,2204.23,2.86,40.01,"Junior","Large",50,12.5,40.01,87.857831843945,43.79,"P3 - Medium","PASS WITH MONITORING",589,4075.78,4078.64,1871.55,1874.41,100,887,"Completed"
888,"PL-0057","SAST","Medium",5,2204.56,4.58,54.84,"Junior","Small",50,31.25,54.84,87.8709852283507,51.25,"P3 - Medium","PASS WITH MONITORING",392,4078.64,4083.22,1874.08,1878.66,100,888,"Completed"
889,"PL-0049","SAST","Low",1,2206.27,3.77,6.94,"Senior","Small",25,6.25,6.94,87.9391436748164,23.03,"P4 - Low","PASS",900,4083.22,4086.99,1876.95,1880.72,100,889,"Completed"
890,"PL-0081","SCA","High",7,2207.37,4.78,78.47,"Junior","Medium",75,43.75,78.47,87.982988289502,70.92,"P2 - High","WAIT / PRIORITIZE",144,4086.99,4091.77,1879.62,1884.4,100,890,"Completed"
891,"PL-0138","Container","Medium",1,2208.99,4.92,45.48,"Senior","Medium",50,6.25,45.48,88.0475594493116,43.92,"P3 - Medium","PASS WITH MONITORING",587,4091.77,4096.69,1882.78,1887.7,100,891,"Completed"
892,"PL-0106","SCA","Low",1,2209.44,2.3,24.11,"Junior","Small",25,6.25,24.11,88.0654958825921,27.33,"P4 - Low","PASS",809,4096.69,4098.99,1887.25,1889.55,100,892,"Completed"
893,"PL-0192","Container","Low",1,2214.81,7.28,25.28,"Senior","Small",25,6.25,25.28,88.2795373197388,27.65,"P4 - Low","PASS",802,4098.99,4106.27,1884.18,1891.46,100,893,"Completed"
894,"PL-0141","SCA","Medium",1,2216.74,1.95,46.74,"Intermediate","Small",50,6.25,46.74,88.3564646891417,44.27,"P3 - Medium","PASS WITH MONITORING",569,4106.27,4108.22,1889.53,1891.48,100,894,"Completed"
895,"PL-0091","IaC","Critical",6,2219.42,4.27,95.38,"Junior","Small",100,37.5,95.38,88.4632861140119,85.19,"P1 - Critical","BLOCK",56,4108.22,4112.49,1888.8,1893.07,100,895,"Completed"
896,"PL-0116","DAST","Low",2,2226.42,5.13,29.89,"Junior","Large",25,12.5,29.89,88.7422972983746,30.1,"P4 - Low","PASS",766,4112.49,4117.62,1886.07,1891.2,100,896,"Completed"
897,"PL-0165","SAST","Low",4,2228.64,4.52,19.78,"Intermediate","Medium",25,25,19.78,88.8307837025581,30.08,"P4 - Low","PASS",767,4117.62,4122.14,1888.98,1893.5,100,897,"Completed"
898,"PL-0121","Container","Medium",6,2232.93,6.34,56.26,"Intermediate","Small",50,37.5,56.26,89.0017776998318,52.97,"P3 - Medium","PASS WITH MONITORING",368,4122.14,4128.48,1889.21,1895.55,100,898,"Completed"
899,"PL-0137","SAST","Critical",6,2235.46,5.25,95.79,"Junior","Medium",100,37.5,95.79,89.1026203136086,85.36,"P1 - Critical","BLOCK",55,4128.48,4133.73,1893.02,1898.27,100,899,"Completed"
900,"PL-0141","SCA","Medium",4,2235.58,1.85,50.27,"Junior","Medium",50,25,50.27,89.1074033624834,48.98,"P3 - Medium","PASS WITH MONITORING",438,4133.73,4135.58,1898.15,1900,100,900,"Completed"
901,"PL-0001","Container","Medium",1,2239.72,5.8,38.05,"Junior","Medium",50,6.25,38.05,89.2724185486635,42.19,"P3 - Medium","PASS",633,4135.58,4141.38,1895.86,1901.66,100,901,"Completed"
902,"PL-0038","SAST","Medium",6,2239.88,6.18,45.64,"Senior","Medium",50,37.5,45.64,89.2787959471633,50.34,"P3 - Medium","PASS WITH MONITORING",406,4141.38,4147.56,1901.5,1907.68,100,902,"Completed"
903,"PL-0211","SAST","Medium",2,2241.81,3.58,52.86,"Intermediate","Large",50,12.5,52.86,89.3557233165661,47.15,"P3 - Medium","PASS WITH MONITORING",485,4147.56,4151.14,1905.75,1909.33,100,903,"Completed"
904,"PL-0109","SAST","Low",2,2243.8,2.9,32.13,"Intermediate","Small",25,12.5,32.13,89.4350422104063,30.73,"P4 - Low","PASS",757,4151.14,4154.04,1907.34,1910.24,100,904,"Completed"
905,"PL-0275","IaC","Medium",5,2246.6,2.95,63.01,"Junior","Small",50,31.25,63.01,89.5466466841514,53.46,"P3 - Medium","PASS WITH MONITORING",363,4154.04,4156.99,1907.44,1910.39,100,905,"Completed"
906,"PL-0037","SAST","Medium",5,2252.97,3.26,53.12,"Intermediate","Small",50,31.25,53.12,89.8005468619213,51.01,"P3 - Medium","PASS WITH MONITORING",394,4156.99,4160.25,1904.02,1907.28,100,906,"Completed"
907,"PL-0063","IaC","High",7,2257.18,4.79,88.95,"Intermediate","Small",75,43.75,88.95,89.9683521599451,73.73,"P2 - High","WAIT / PRIORITIZE",123,4160.25,4165.04,1903.07,1907.86,100,907,"Completed"
908,"PL-0283","Container","Critical",13,2257.28,7.01,100,"Intermediate","Medium",100,81.25,100,89.9723380340075,95.25,"P1 - Critical","BLOCK",3,4165.04,4172.05,1907.76,1914.77,100,908,"Completed"
909,"PL-0022","Container","Medium",2,2263.59,3.04,39.74,"Intermediate","Medium",50,12.5,39.74,90.2238466873401,43.96,"P3 - Medium","PASS",584,4172.05,4175.09,1908.46,1911.5,100,909,"Completed"
910,"PL-0077","Container","Medium",2,2266.19,6.23,40.75,"Junior","Large",50,12.5,40.75,90.3274794129605,44.22,"P3 - Medium","PASS WITH MONITORING",574,4175.09,4181.32,1908.9,1915.13,100,910,"Completed"
911,"PL-0014","SAST","High",5,2267.34,4.79,84.74,"Senior","Medium",75,31.25,84.74,90.3733169646772,70.22,"P2 - High","WAIT / PRIORITIZE",155,4181.32,4186.11,1913.98,1918.77,100,911,"Completed"
912,"PL-0110","IaC","Medium",2,2269.15,2.81,48.83,"Junior","Medium",50,12.5,48.83,90.4454612852052,46.25,"P3 - Medium","PASS WITH MONITORING",508,4186.11,4188.92,1916.96,1919.77,100,912,"Completed"
913,"PL-0054","Container","High",6,2273.43,6.84,75.33,"Senior","Small",75,37.5,75.33,90.6160566950727,69.14,"P2 - High","WAIT / PRIORITIZE",175,4188.92,4195.76,1915.49,1922.33,100,913,"Completed"
914,"PL-0052","Container","Low",2,2275.08,5.28,18.26,"Intermediate","Small",25,12.5,18.26,90.681823617101,27.38,"P4 - Low","PASS",807,4195.76,4201.04,1920.68,1925.96,100,914,"Completed"
915,"PL-0300","Container","Medium",3,2280.13,3.97,36.75,"Senior","Large",50,18.75,36.75,90.8831102572483,44.53,"P3 - Medium","PASS",560,4201.04,4205.01,1920.91,1924.88,100,915,"Completed"
916,"PL-0148","DAST","Medium",4,2280.53,5.67,47.84,"Junior","Medium",50,25,47.84,90.8990537534976,48.55,"P3 - Medium","PASS WITH MONITORING",457,4205.01,4210.68,1924.48,1930.15,100,916,"Completed"
917,"PL-0008","DAST","Low",2,2297.66,5.71,20.43,"Intermediate","Small",25,12.5,20.43,91.5818339803735,28.02,"P4 - Low","PASS",797,4210.68,4216.39,1913.02,1918.73,100,917,"Completed"
918,"PL-0235","Container","Low",1,2299.04,4.26,16.39,"Intermediate","Small",25,6.25,16.39,91.6368390424336,25.76,"P4 - Low","PASS",838,4216.39,4220.65,1917.35,1921.61,100,918,"Completed"
919,"PL-0130","SCA","Critical",10,2299.52,2.57,100,"Senior","Medium",100,62.5,100,91.6559712379328,91.67,"P1 - Critical","BLOCK",12,4220.65,4223.22,1921.13,1923.7,100,919,"Completed"
920,"PL-0142","SAST","Critical",9,2300.12,4.07,100,"Senior","Small",100,56.25,100,91.6798864823067,90.42,"P1 - Critical","BLOCK",17,4223.22,4227.29,1923.1,1927.17,100,920,"Completed"
921,"PL-0202","SCA","Medium",4,2303.95,2.31,46.69,"Intermediate","Small",50,25,46.69,91.8325454588937,48.36,"P3 - Medium","PASS WITH MONITORING",461,4227.29,4229.6,1923.34,1925.65,100,921,"Completed"
922,"PL-0181","Container","Critical",4,2305.45,5.41,100,"Intermediate","Large",100,25,100,91.8923335698285,84.19,"P1 - Critical","BLOCK",65,4229.6,4235.01,1924.15,1929.56,100,922,"Completed"
923,"PL-0234","Container","Medium",5,2306.51,5.61,46.01,"Junior","Large",50,31.25,46.01,91.9345838348892,49.45,"P3 - Medium","PASS WITH MONITORING",426,4235.01,4240.62,1928.5,1934.11,100,923,"Completed"
924,"PL-0253","Container","High",3,2306.93,4.84,71.17,"Junior","Small",75,18.75,71.17,91.9513245059509,64.49,"P2 - High","WAIT / PRIORITIZE",262,4240.62,4245.46,1933.69,1938.53,100,924,"Completed"
925,"PL-0192","DAST","Low",3,2307.02,6.91,24.24,"Intermediate","Medium",25,18.75,24.24,91.954911792607,30.26,"P4 - Low","PASS",762,4245.46,4252.37,1938.44,1945.35,100,925,"Completed"
926,"PL-0094","SAST","Medium",8,2308.87,4.41,54.2,"Senior","Medium",50,50,54.2,92.02865046276,55.25,"P3 - Medium","PASS WITH MONITORING",352,4252.37,4256.78,1943.5,1947.91,100,926,"Completed"
927,"PL-0202","SCA","High",4,2310.1,3.95,64,"Intermediate","Small",75,25,64,92.0776767137265,63.96,"P2 - High","PASS WITH MONITORING",269,4256.78,4260.73,1946.68,1950.63,100,927,"Completed"
928,"PL-0047","SCA","Medium",6,2310.82,3.98,49.81,"Intermediate","Large",50,37.5,49.81,92.1063750069753,51.66,"P3 - Medium","PASS WITH MONITORING",387,4260.73,4264.71,1949.91,1953.89,100,928,"Completed"
929,"PL-0012","SCA","Critical",7,2314.61,4.5,100,"Junior","Small",100,43.75,100,92.2574396339373,87.98,"P1 - Critical","BLOCK",30,4264.71,4269.21,1950.1,1954.6,100,929,"Completed"
930,"PL-0018","IaC","Medium",2,2317.07,3.97,51.25,"Senior","Small",50,12.5,51.25,92.3554921358705,47.05,"P3 - Medium","PASS WITH MONITORING",486,4269.21,4273.18,1952.14,1956.11,100,930,"Completed"
931,"PL-0043","DAST","Medium",4,2317.75,5.93,46.79,"Junior","Medium",50,25,46.79,92.3825960794943,48.44,"P3 - Medium","PASS WITH MONITORING",459,4273.18,4279.11,1955.43,1961.36,100,931,"Completed"
932,"PL-0125","SAST","Medium",8,2318.71,3.97,46.76,"Intermediate","Small",50,50,46.76,92.4208604704926,53.43,"P3 - Medium","PASS WITH MONITORING",364,4279.11,4283.08,1960.4,1964.37,100,932,"Completed"
933,"PL-0041","SCA","Medium",1,2321.13,2.93,44.14,"Intermediate","Medium",50,6.25,44.14,92.5173186228008,44.04,"P3 - Medium","PASS WITH MONITORING",581,4283.08,4286.01,1961.95,1964.88,100,933,"Completed"
934,"PL-0264","IaC","Medium",3,2323.02,2.95,43.85,"Junior","Small",50,18.75,43.85,92.5926516425787,46.47,"P3 - Medium","PASS WITH MONITORING",498,4286.01,4288.96,1962.99,1965.94,100,934,"Completed"
935,"PL-0227","SAST","Low",1,2330.36,4.5,28.76,"Junior","Medium",25,6.25,28.76,92.8852147987532,28.98,"P4 - Low","PASS",780,4288.96,4293.46,1958.6,1963.1,100,935,"Completed"
936,"PL-0010","SCA","Low",3,2330.97,3.66,15.38,"Intermediate","Large",25,18.75,15.38,92.9095286305334,28.14,"P4 - Low","PASS",794,4293.46,4297.12,1962.49,1966.15,100,936,"Completed"
937,"PL-0203","SAST","Critical",7,2331.82,6.14,97.22,"Junior","Medium",100,43.75,97.22,92.9434085600631,87.35,"P1 - Critical","BLOCK",41,4297.12,4303.26,1965.3,1971.44,100,937,"Completed"
938,"PL-0106","IaC","Critical",12,2334.63,4.84,100,"Intermediate","Small",100,75,100,93.0554116212144,94.31,"P1 - Critical","BLOCK",5,4303.26,4308.1,1968.63,1973.47,100,938,"Completed"
939,"PL-0176","DAST","Medium",2,2335.35,5.57,57.01,"Junior","Medium",50,12.5,57.01,93.0841099144631,48.56,"P3 - Medium","PASS WITH MONITORING",456,4308.1,4313.67,1972.75,1978.32,100,939,"Completed"
940,"PL-0148","SAST","Medium",7,2336.73,4.72,64.33,"Junior","Small",50,43.75,64.33,93.1391149765232,56.65,"P3 - Medium","PASS WITH MONITORING",345,4313.67,4318.39,1976.94,1981.66,100,940,"Completed"
941,"PL-0223","Container","Low",4,2336.93,5.2,25.77,"Senior","Medium",25,25,25.77,93.1470867246478,32.01,"P4 - Low","PASS",752,4318.39,4323.59,1981.46,1986.66,100,941,"Completed"
942,"PL-0089","SCA","Medium",7,2345.79,3,60.73,"Senior","Small",50,43.75,60.73,93.5002351665697,55.78,"P3 - Medium","PASS WITH MONITORING",349,4323.59,4326.59,1977.8,1980.8,100,942,"Completed"
943,"PL-0202","Container","Low",4,2349.04,4.3,28.69,"Senior","Large",25,25,28.69,93.6297760735952,32.79,"P4 - Low","PASS",751,4326.59,4330.89,1977.55,1981.85,100,943,"Completed"
944,"PL-0118","Container","Medium",3,2350.9,4.55,51.29,"Junior","Small",50,18.75,51.29,93.7039133311544,48.44,"P3 - Medium","PASS WITH MONITORING",460,4330.89,4335.44,1979.99,1984.54,100,944,"Completed"
945,"PL-0115","IaC","High",5,2355.72,2.94,81.12,"Intermediate","Small",75,31.25,81.12,93.8960324609584,69.67,"P2 - High","WAIT / PRIORITIZE",164,4335.44,4338.38,1979.72,1982.66,100,945,"Completed"
946,"PL-0032","SCA","Low",1,2356.97,3.35,28.79,"Intermediate","Medium",25,6.25,28.79,93.9458558867374,29.09,"P4 - Low","PASS",777,4338.38,4341.73,1981.41,1984.76,100,946,"Completed"
947,"PL-0100","IaC","High",7,2357.24,4.14,74.95,"Junior","Medium",75,43.75,74.95,93.9566177467057,70.63,"P2 - High","WAIT / PRIORITIZE",147,4341.73,4345.87,1984.49,1988.63,100,947,"Completed"
948,"PL-0048","DAST","High",9,2366.15,6.59,86.78,"Junior","Small",75,56.25,86.78,94.3117591256587,76.13,"P2 - High","WAIT / PRIORITIZE",115,4345.87,4352.46,1979.72,1986.31,100,948,"Completed"
949,"PL-0079","DAST","Medium",2,2368.28,5.86,36.96,"Junior","Medium",50,12.5,36.96,94.3966582431862,43.68,"P3 - Medium","PASS",592,4352.46,4358.32,1984.18,1990.04,100,949,"Completed"
950,"PL-0215","SCA","Medium",4,2368.48,3.71,47.03,"Junior","Small",50,25,47.03,94.4046299913108,48.7,"P3 - Medium","PASS WITH MONITORING",448,4358.32,4362.03,1989.84,1993.55,100,950,"Completed"
951,"PL-0011","SAST","Medium",3,2373.54,2.87,51.67,"Junior","Small",50,18.75,51.67,94.6063152188643,48.63,"P3 - Medium","PASS WITH MONITORING",451,4362.03,4364.9,1988.49,1991.36,100,951,"Completed"
952,"PL-0234","IaC","High",4,2378.86,4.79,61.93,"Senior","Small",75,25,61.93,94.8183637189799,63.71,"P2 - High","PASS WITH MONITORING",273,4364.9,4369.69,1986.04,1990.83,100,952,"Completed"
953,"PL-0226","SCA","Medium",3,2386.54,3.1,51.29,"Junior","Small",50,18.75,51.29,95.1244788469663,48.58,"P3 - Medium","PASS WITH MONITORING",455,4369.69,4372.79,1983.15,1986.25,100,953,"Completed"
954,"PL-0019","Container","High",4,2390.23,6.04,73.41,"Junior","Large",75,25,73.41,95.2715575998661,66.63,"P2 - High","WAIT / PRIORITIZE",218,4372.79,4378.83,1982.56,1988.6,100,954,"Completed"
955,"PL-0063","SAST","Critical",10,2390.97,5.77,91.67,"Senior","Medium",100,62.5,91.67,95.3010530679273,89.95,"P1 - Critical","BLOCK",20,4378.83,4384.6,1987.86,1993.63,100,955,"Completed"
956,"PL-0107","DAST","Medium",7,2391.27,6.67,57.51,"Senior","Small",50,43.75,57.51,95.3130106901142,55.16,"P3 - Medium","PASS WITH MONITORING",354,4384.6,4391.27,1993.33,2000,100,956,"Completed"
957,"PL-0127","DAST","Critical",8,2393.39,6.84,92.8,"Junior","Medium",100,50,92.8,95.3975112202355,87.74,"P1 - Critical","BLOCK",33,4391.27,4398.11,1997.88,2004.72,100,957,"Completed"
958,"PL-0235","SAST","Medium",5,2394.65,4.15,57.21,"Intermediate","Small",50,31.25,57.21,95.4477332334207,52.6,"P3 - Medium","PASS WITH MONITORING",374,4398.11,4402.26,2003.46,2007.61,100,958,"Completed"
959,"PL-0298","SAST","High",6,2395.89,4.36,75.61,"Junior","Small",75,37.5,75.61,95.4971580717935,69.7,"P2 - High","WAIT / PRIORITIZE",163,4402.26,4406.62,2006.37,2010.73,100,959,"Completed"
960,"PL-0192","SAST","Medium",7,2396.48,5.96,47.62,"Junior","Small",50,43.75,47.62,95.5206747287613,52.71,"P3 - Medium","PASS WITH MONITORING",372,4406.62,4412.58,2010.14,2016.1,100,960,"Completed"
961,"PL-0109","SAST","Low",1,2400.82,2.33,22.3,"Intermediate","Medium",25,6.25,22.3,95.6936616630661,27.64,"P4 - Low","PASS",803,4412.58,4414.91,2011.76,2014.09,100,961,"Completed"
962,"PL-0017","DAST","Medium",3,2403.57,7.03,53.45,"Senior","Small",50,18.75,53.45,95.80327319978,49.19,"P3 - Medium","PASS WITH MONITORING",433,4414.91,4421.94,2011.34,2018.37,100,962,"Completed"
963,"PL-0055","SCA","Medium",4,2404.83,2.69,59.53,"Intermediate","Small",50,25,59.53,95.8534952129652,51.97,"P3 - Medium","PASS WITH MONITORING",383,4421.94,4424.63,2017.11,2019.8,100,963,"Completed"
964,"PL-0110","Container","Medium",4,2407.39,4.97,52.47,"Intermediate","Large",50,25,52.47,95.9555335889607,50.21,"P3 - Medium","PASS WITH MONITORING",413,4424.63,4429.6,2017.24,2022.21,100,964,"Completed"
965,"PL-0248","SCA","Low",2,2408.18,2.01,17.77,"Junior","Small",25,12.5,17.77,95.9870219940531,27.79,"P4 - Low","PASS",800,4429.6,4431.61,2021.42,2023.43,100,965,"Completed"
966,"PL-0092","SCA","Medium",2,2408.51,4.08,38.73,"Junior","Medium",50,12.5,38.73,96.0001753784587,44.28,"P3 - Medium","PASS",568,4431.61,4435.69,2023.1,2027.18,100,966,"Completed"
967,"PL-0150","DAST","High",8,2414.63,7.39,100,"Junior","Small",75,50,100,96.2441108710729,78.37,"P2 - High","WAIT / PRIORITIZE",105,4435.69,4443.08,2021.06,2028.45,100,967,"Completed"
968,"PL-0250","SCA","High",6,2417.06,3.62,78.05,"Junior","Small",75,37.5,78.05,96.3409676107874,70.4,"P2 - High","WAIT / PRIORITIZE",151,4443.08,4446.7,2026.02,2029.64,100,968,"Completed"
969,"PL-0191","SCA","High",5,2417.24,2.55,69.6,"Intermediate","Small",75,31.25,69.6,96.3481421840995,67.03,"P2 - High","PASS WITH MONITORING",210,4446.7,4449.25,2029.46,2032.01,100,969,"Completed"
970,"PL-0069","DAST","Low",1,2418.01,6.24,27.38,"Intermediate","Medium",25,6.25,27.38,96.3788334143794,28.98,"P4 - Low","PASS",781,4449.25,4455.49,2031.24,2037.48,100,970,"Completed"
971,"PL-0216","IaC","High",6,2418.55,4.23,82.95,"Junior","Small",75,37.5,82.95,96.400357134316,71.63,"P2 - High","WAIT / PRIORITIZE",134,4455.49,4459.72,2036.94,2041.17,100,971,"Completed"
972,"PL-0204","SCA","Low",2,2420.25,3.02,19.77,"Senior","Medium",25,12.5,19.77,96.4681169933755,28.34,"P4 - Low","PASS",788,4459.72,4462.74,2039.47,2042.49,100,972,"Completed"
973,"PL-0282","Container","Medium",5,2423.15,4.71,57.06,"Intermediate","Small",50,31.25,57.06,96.5837073411828,52.67,"P3 - Medium","PASS WITH MONITORING",373,4462.74,4467.45,2039.59,2044.3,100,973,"Completed"
974,"PL-0151","Container","Critical",8,2425.85,5.66,93.6,"Intermediate","Medium",100,50,93.6,96.6913259408656,88.07,"P1 - Critical","BLOCK",29,4467.45,4473.11,2041.6,2047.26,100,974,"Completed"
975,"PL-0109","SAST","Low",1,2425.91,3.64,24.18,"Junior","Medium",25,6.25,24.18,96.693717465303,28.21,"P4 - Low","PASS",792,4473.11,4476.75,2047.2,2050.84,100,975,"Completed"
976,"PL-0297","SAST","High",10,2430.91,4.29,82.16,"Intermediate","Small",75,62.5,82.16,96.8930111684191,76.48,"P2 - High","WAIT / PRIORITIZE",113,4476.75,4481.04,2045.84,2050.13,100,976,"Completed"
977,"PL-0012","SAST","Low",1,2435.75,3.69,26.69,"Intermediate","Small",25,6.25,26.69,97.0859274730356,28.88,"P4 - Low","PASS",783,4481.04,4484.73,2045.29,2048.98,100,977,"Completed"
978,"PL-0146","IaC","Medium",4,2440.29,3.81,52.05,"Intermediate","Small",50,25,52.05,97.266886155465,50.24,"P3 - Medium","PASS WITH MONITORING",412,4484.73,4488.54,2044.44,2048.25,100,978,"Completed"
979,"PL-0007","SCA","Medium",5,2443.11,2.69,55.66,"Intermediate","Medium",50,31.25,55.66,97.3792878040225,52.4,"P3 - Medium","PASS WITH MONITORING",378,4488.54,4491.23,2045.43,2048.12,100,979,"Completed"
980,"PL-0272","DAST","Low",1,2444.65,6.34,21.4,"Senior","Medium",25,6.25,21.4,97.4406702645823,27.59,"P4 - Low","PASS",804,4491.23,4497.57,2046.58,2052.92,100,980,"Completed"
981,"PL-0006","SAST","Medium",6,2453.5,4.75,52.5,"Junior","Medium",50,37.5,52.5,97.7934201190979,52.9,"P3 - Medium","PASS WITH MONITORING",369,4497.57,4502.32,2044.07,2048.82,100,981,"Completed"
982,"PL-0147","DAST","Low",1,2453.85,5.13,10.88,"Intermediate","Medium",25,6.25,10.88,97.807370678316,25,"P4 - Low","PASS",855,4502.32,4507.45,2048.47,2053.6,100,982,"Completed"
983,"PL-0242","SCA","Low",2,2454.37,3.33,27.52,"Junior","Medium",25,12.5,27.52,97.8280972234401,30.41,"P4 - Low","PASS",761,4507.45,4510.78,2053.08,2056.41,100,983,"Completed"
984,"PL-0280","SAST","Critical",7,2455.49,3.51,100,"Junior","Small",100,43.75,100,97.8727390129381,88.54,"P1 - Critical","BLOCK",25,4510.78,4514.29,2055.29,2058.8,100,984,"Completed"
985,"PL-0277","Container","Medium",6,2455.79,6.11,67.77,"Junior","Medium",50,37.5,67.77,97.8846966351251,56.73,"P3 - Medium","PASS WITH MONITORING",344,4514.29,4520.4,2058.5,2064.61,100,985,"Completed"
986,"PL-0175","SCA","Low",1,2462.97,3.85,30.38,"Junior","Medium",25,6.25,30.38,98.1708823927999,29.91,"P4 - Low","PASS",771,4520.4,4524.25,2057.43,2061.28,100,986,"Completed"
987,"PL-0284","SAST","High",8,2464.4,3.69,98.12,"Junior","Small",75,50,98.12,98.2278803918911,78.1,"P2 - High","WAIT / PRIORITIZE",107,4524.25,4527.94,2059.85,2063.54,100,987,"Completed"
988,"PL-0050","SCA","Critical",11,2464.94,3.67,100,"Intermediate","Medium",100,68.75,100,98.2494041118277,93.57,"P1 - Critical","BLOCK",7,4527.94,4531.61,2063,2066.67,100,988,"Completed"
989,"PL-0126","SAST","Medium",7,2475.63,5.05,56.37,"Senior","Small",50,43.75,56.37,98.67549404909,55.21,"P3 - Medium","PASS WITH MONITORING",353,4531.61,4536.66,2055.98,2061.03,100,989,"Completed"
990,"PL-0006","SAST","Low",2,2483.62,3.56,26.24,"Junior","Small",25,12.5,26.24,98.9939653866696,30.21,"P4 - Low","PASS",763,4536.66,4540.22,2053.04,2056.6,100,990,"Completed"
